0,0,0,2
17,17,17,10.5
34,34,34,18.2
51,51,51,26
68,68,68,34.2
85,85,85,42.8
102,102,102,50.9
119,119,119,59.4
136,136,136,68
153,153,153,76.1
170,170,170,84.9
187,187,187,93
204,204,204,101
221,221,221,108
238,238,238,112
255,255,255,115
