0,0,0,1.9
0,0,17,2.5
0,0,34,3.09
0,0,51,3.74
0,0,68,4.42
0,0,85,5.2
0,0,102,5.97
0,0,119,6.84
0,0,136,7.76
0,0,153,8.54
0,0,170,9.47
0,0,187,10.4
0,0,204,11.4
0,0,221,12.3
0,0,238,13.2
0,0,255,14.1
