0,0,0,0.16
17,17,17,6.63
34,34,34,13.3
51,51,51,19.8
68,68,68,26.4
85,85,85,32.6
102,102,102,39.1
119,119,119,45.4
136,136,136,51.6
153,153,153,57.7
170,170,170,64.2
187,187,187,70.3
204,204,204,76
221,221,221,81.7
238,238,238,87.9
255,255,255,90.9
