0,0,0,1.4
17,17,17,4.89
34,34,34,8.1
51,51,51,11.3
68,68,68,15
85,85,85,18.7
102,102,102,22.3
119,119,119,26.5
136,136,136,31.1
153,153,153,35.5
170,170,170,40
187,187,187,44.6
204,204,204,49
221,221,221,53.4
238,238,238,58.3
255,255,255,62.6
