0,0,0,1.44
17,0,0,2.15
34,0,0,2.89
51,0,0,3.5
68,0,0,4.23
85,0,0,5
102,0,0,5.84
119,0,0,6.65
136,0,0,7.65
153,0,0,8.6
170,0,0,9.5
187,0,0,10.6
204,0,0,11.5
221,0,0,12.6
238,0,0,13.8
255,0,0,14.6
