0,0,0,0
17,0,0,0.13
34,0,0,0.61
51,0,0,1.3
68,0,0,2.18
85,0,0,3.2
102,0,0,4.37
119,0,0,5.65
136,0,0,7.08
153,0,0,8.63
170,0,0,10.3
187,0,0,12.1
204,0,0,14
221,0,0,16.1
238,0,0,18.4
255,0,0,21.2
