0,0,0,0
0,17,0,0.01
0,34,0,0.43
0,51,0,1.52
0,68,0,3.18
0,85,0,5.42
0,102,0,8.13
0,119,0,11.1
0,136,0,14.7
0,153,0,18.6
0,170,0,22.8
0,187,0,27.6
0,204,0,32.6
0,221,0,38.1
0,238,0,44.2
0,255,0,51.7
