0,0,0,0
17,0,0,0
34,0,0,0.07
51,0,0,0.31
68,0,0,0.77
85,0,0,1.45
102,0,0,2.37
119,0,0,3.52
136,0,0,4.91
153,0,0,6.54
170,0,0,8.38
187,0,0,10.5
204,0,0,12.8
221,0,0,15.4
238,0,0,18.2
255,0,0,21.3
