0,0,0,0
0,0,17,0.06
0,0,34,0.29
0,0,51,0.62
0,0,68,1.04
0,0,85,1.53
0,0,102,2.09
0,0,119,2.71
0,0,136,3.39
0,0,153,4.12
0,0,170,4.88
0,0,187,5.73
0,0,204,6.62
0,0,221,7.59
0,0,238,8.65
0,0,255,9.95
