0,0,0,4.91
17,17,17,6.12
34,34,34,8.06
51,51,51,10.7
68,68,68,14.1
85,85,85,18.4
102,102,102,23.8
119,119,119,30.2
136,136,136,37.8
153,153,153,46.7
170,170,170,57.1
187,187,187,69
204,204,204,82.3
221,221,221,97.4
238,238,238,113
255,255,255,131
