0,0,0,6.39
17,17,17,18
34,34,34,27.4
51,51,51,36.3
68,68,68,45.3
85,85,85,54
102,102,102,63
119,119,119,72
136,136,136,80.9
153,153,153,90.4
170,170,170,99
187,187,187,108
204,204,204,116
221,221,221,126
238,238,238,133
255,255,255,135
