"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","correct","locations","target_present","set_size","task","correct_response","target","foilCM","searchCondition"
"","","","","","visual-search-circle","121","192957","0.0-14.0-0.0-1.53","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","1019.4000000022352","","d","true","[[70,107],[18,402],[247,595],[529,492],[581,197],[352,4]]","true","6","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","122","192959","0.0-14.0-0.0-0.54","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","123","195167","0.0-14.0-0.0-1.54","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","1194.4000000022352","","d","true","[[571,173],[326,1],[54,127],[28,426],[273,598],[545,472]]","true","6","","","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","targetDown_distractorsUp"
"","","","","","html-keyboard-response","124","195169","0.0-14.0-0.0-0.55","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","125","197096","0.0-14.0-0.0-1.55","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","920.5","","s","true","[[533,111],[192,19],[0,315],[222,589],[551,463]]","false","5","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","126","197098","0.0-14.0-0.0-0.56","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","127","199443","0.0-14.0-0.0-1.56","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","1332.8999999985099","","s","true","[[48,463],[463,551],[551,136],[136,48]]","false","4","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","128","199446","0.0-14.0-0.0-0.57","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","129","201888","0.0-14.0-0.0-1.57","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","1430.699999999255","","s","true","[[70,492],[412,578],[599,279],[372,8],[45,141]]","false","5","","","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","targetDown_distractorsUp"
"","","","","","html-keyboard-response","130","201890","0.0-14.0-0.0-0.58","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","null","","null","","","","","fixation","","","",""
