"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","correct","locations","target_present","set_size","task","correct_response","target","foilCM","searchCondition"
"","","","","","visual-search-circle","95","182649","0.0-14.0-0.0-1.40","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","1052.7000000476837","","s","true","[[10,377],[284,599],[580,407],[488,66],[136,48]]","false","5","","","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","targetDown_distractorsUp"
"","","","","","html-keyboard-response","96","182651","0.0-14.0-0.0-0.41","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","97","184439","0.0-14.0-0.0-1.41","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","779.2999999523163","","d","true","[[484,63],[132,51],[11,382],[289,599],[581,402]]","true","5","","","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","targetDown_distractorsUp"
"","","","","","html-keyboard-response","98","184441","0.0-14.0-0.0-0.42","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","99","186474","0.0-14.0-0.0-1.42","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","1017.3000000715256","","s","true","[[1,331],[138,552],[396,583],[582,401],[555,142],[335,2],[89,86]]","false","7","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","100","186475","0.0-14.0-0.0-0.43","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","101","190151","0.0-14.0-0.0-1.43","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","2664.899999976158","","s","true","[[4,247],[159,564],[508,515],[569,168],[258,2]]","false","5","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","102","190154","0.0-14.0-0.0-0.44","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","103","191840","0.0-14.0-0.0-1.44","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","668.3999999761581","","d","true","[[99,522],[522,500],[500,77],[77,99]]","true","4","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","104","191844","0.0-14.0-0.0-0.45","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
