0,0,0,0.17
0,17,0,4.53
0,34,0,9
0,51,0,13.5
0,68,0,18
0,85,0,22.1
0,102,0,26.4
0,119,0,30.8
0,136,0,35.1
0,153,0,39.3
0,170,0,43.7
0,187,0,47.8
0,204,0,51.5
0,221,0,55.5
0,238,0,59.6
0,255,0,61.4
