0,0,0,0.17
0,0,17,0.78
0,0,34,1.39
0,0,51,2.02
0,0,68,2.64
0,0,85,3.26
0,0,102,3.88
0,0,119,4.5
0,0,136,5.04
0,0,153,5.7
0,0,170,6.25
0,0,187,6.84
0,0,204,7.45
0,0,221,8.02
0,0,238,8.61
0,0,255,8.86
