0,0,0,0.52
17,17,17,6.83
34,34,34,12.9
51,51,51,18.8
68,68,68,25.1
85,85,85,31.1
102,102,102,38
119,119,119,44.3
136,136,136,50.1
153,153,153,56
170,170,170,61.3
187,187,187,66.3
204,204,204,71.9
221,221,221,76.3
238,238,238,82.7
255,255,255,88.4
