0,0,0,9.11
0,0,17,10.8
0,0,34,11.6
0,0,51,13
0,0,68,13.8
0,0,85,14.6
0,0,102,15.3
0,0,119,16.6
0,0,136,17.2
0,0,153,18
0,0,170,19
0,0,187,20.2
0,0,204,21
0,0,221,22
0,0,238,22.9
0,0,255,23.1
