0,0,0,3.05
0,17,0,3.13
0,34,0,3.32
0,51,0,3.57
0,68,0,4.36
0,85,0,5.23
0,102,0,6.65
0,119,0,8.77
0,136,0,11.7
0,153,0,16.1
0,170,0,22.3
0,187,0,30.4
0,204,0,42.1
0,221,0,55.3
0,238,0,74
0,255,0,93.6
