0,0,0
0.094345,0,0.12624
0.12676,0.045768,0.16355
0.15066,0.094766,0.19029
0.1703,0.12315,0.21187
0.18729,0.14503,0.23028
0.20241,0.16338,0.24651
0.21615,0.17945,0.26112
0.22881,0.19388,0.27447
0.24058,0.20708,0.28681
0.25163,0.2193,0.29833
0.26206,0.23071,0.30914
0.27195,0.24146,0.31935
0.28139,0.25163,0.32904
0.29041,0.26131,0.33827
0.29908,0.27056,0.3471
0.30741,0.27943,0.35557
0.31546,0.28796,0.36371
0.32323,0.29618,0.37156
0.33076,0.30413,0.37914
0.33807,0.31182,0.38647
0.34517,0.31928,0.39358
0.35208,0.32653,0.40048
0.35881,0.33358,0.40718
0.36538,0.34044,0.4137
0.37179,0.34714,0.42006
0.37805,0.35368,0.42626
0.38418,0.36007,0.43231
0.39018,0.36632,0.43822
0.39606,0.37244,0.444
0.40182,0.37844,0.44966
0.40747,0.38432,0.4552
0.41302,0.39009,0.46063
0.41847,0.39575,0.46595
0.42383,0.40131,0.47118
0.42909,0.40678,0.47631
0.43428,0.41215,0.48134
0.43937,0.41744,0.4863
0.44439,0.42265,0.49116
0.44934,0.42778,0.49595
0.45421,0.43283,0.50066
0.45902,0.43781,0.5053
0.46375,0.44271,0.50987
0.46843,0.44755,0.51437
0.47304,0.45233,0.51881
0.47759,0.45704,0.52318
0.48208,0.46169,0.52749
0.48652,0.46629,0.53174
0.4909,0.47083,0.53594
0.49523,0.47531,0.54008
0.49951,0.47974,0.54418
0.50375,0.48412,0.54821
0.50793,0.48845,0.55221
0.51207,0.49273,0.55615
0.51616,0.49697,0.56004
0.52021,0.50116,0.56389
0.52422,0.50531,0.5677
0.52819,0.50942,0.57147
0.53212,0.51348,0.57519
0.53601,0.51751,0.57888
0.53986,0.52149,0.58252
0.54368,0.52544,0.58613
0.54746,0.52935,0.5897
0.5512,0.53322,0.59323
0.55491,0.53706,0.59673
0.55859,0.54087,0.6002
0.56223,0.54464,0.60363
0.56585,0.54838,0.60703
0.56943,0.55209,0.6104
0.57298,0.55577,0.61373
0.57651,0.55941,0.61704
0.58,0.56303,0.62032
0.58347,0.56662,0.62357
0.58691,0.57018,0.62679
0.59032,0.57371,0.62998
0.5937,0.57721,0.63315
0.59706,0.58069,0.63629
0.6004,0.58414,0.6394
0.60371,0.58757,0.64249
0.60699,0.59097,0.64555
0.61025,0.59435,0.64859
0.61349,0.5977,0.65161
0.61671,0.60103,0.6546
0.6199,0.60434,0.65757
0.62307,0.60762,0.66052
0.62622,0.61088,0.66345
0.62935,0.61412,0.66635
0.63246,0.61734,0.66923
0.63554,0.62054,0.6721
0.63861,0.62372,0.67494
0.64166,0.62687,0.67776
0.64469,0.63001,0.68056
0.64769,0.63313,0.68335
0.65068,0.63622,0.68611
0.65366,0.6393,0.68886
0.65661,0.64237,0.69159
0.65955,0.64541,0.6943
0.66246,0.64843,0.69699
0.66536,0.65144,0.69966
0.66825,0.65443,0.70232
0.67112,0.6574,0.70496
0.67397,0.66036,0.70759
0.6768,0.6633,0.7102
0.67962,0.66622,0.71279
0.68242,0.66913,0.71537
0.68521,0.67202,0.71793
0.68799,0.67489,0.72047
0.69074,0.67776,0.723
0.69349,0.6806,0.72552
0.69621,0.68343,0.72802
0.69893,0.68625,0.73051
0.70163,0.68905,0.73298
0.70431,0.69183,0.73544
0.70699,0.69461,0.73789
0.70965,0.69737,0.74032
0.71229,0.70011,0.74274
0.71492,0.70284,0.74514
0.71754,0.70556,0.74754
0.72015,0.70827,0.74992
0.72274,0.71096,0.75228
0.72532,0.71364,0.75464
0.72789,0.71631,0.75698
0.73045,0.71896,0.75931
0.73299,0.72161,0.76163
0.73553,0.72424,0.76394
0.73805,0.72685,0.76623
0.74056,0.72946,0.76852
0.74306,0.73206,0.77079
0.74554,0.73464,0.77305
0.74802,0.73721,0.7753
0.75049,0.73977,0.77754
0.75294,0.74232,0.77977
0.75538,0.74486,0.78198
0.75782,0.74739,0.78419
0.76024,0.74991,0.78639
0.76265,0.75241,0.78858
0.76505,0.75491,0.79075
0.76744,0.7574,0.79292
0.76982,0.75987,0.79508
0.7722,0.76234,0.79722
0.77456,0.76479,0.79936
0.77691,0.76724,0.80149
0.77925,0.76967,0.80361
0.78159,0.7721,0.80571
0.78391,0.77452,0.80781
0.78623,0.77693,0.8099
0.78853,0.77932,0.81199
0.79083,0.78171,0.81406
0.79311,0.78409,0.81612
0.79539,0.78646,0.81818
0.79766,0.78882,0.82022
0.79992,0.79118,0.82226
0.80218,0.79352,0.82429
0.80442,0.79586,0.82631
0.80666,0.79818,0.82833
0.80888,0.8005,0.83033
0.8111,0.80281,0.83233
0.81332,0.80511,0.83432
0.81552,0.80741,0.8363
0.81771,0.80969,0.83827
0.8199,0.81197,0.84023
0.82208,0.81424,0.84219
0.82425,0.8165,0.84414
0.82641,0.81875,0.84608
0.82857,0.821,0.84802
0.83072,0.82323,0.84995
0.83286,0.82546,0.85187
0.83499,0.82769,0.85378
0.83712,0.8299,0.85569
0.83924,0.83211,0.85758
0.84135,0.83431,0.85948
0.84346,0.8365,0.86136
0.84556,0.83869,0.86324
0.84765,0.84087,0.86511
0.84973,0.84304,0.86697
0.85181,0.8452,0.86883
0.85388,0.84736,0.87068
0.85594,0.84951,0.87253
0.858,0.85166,0.87436
0.86005,0.85379,0.8762
0.86209,0.85592,0.87802
0.86413,0.85805,0.87984
0.86616,0.86016,0.88165
0.86819,0.86228,0.88346
0.8702,0.86438,0.88526
0.87221,0.86648,0.88705
0.87422,0.86857,0.88884
