0,0,0,9.13
17,17,17,33.1
34,34,34,48.8
51,51,51,59.3
68,68,68,68.7
85,85,85,78.4
102,102,102,85.5
119,119,119,93.2
136,136,136,101
153,153,153,104
170,170,170,113
187,187,187,119
204,204,204,124
221,221,221,132
238,238,238,137
255,255,255,139
