0,0,0,0.8
17,17,17,6.8
34,34,34,13.3
51,51,51,20.3
68,68,68,27.8
85,85,85,35.7
102,102,102,43.9
119,119,119,52.3
136,136,136,61.1
153,153,153,70
170,170,170,79.2
187,187,187,88.5
204,204,204,98
221,221,221,107
238,238,238,117
255,255,255,127
