0,0,0,1.6
0,17,0,5.6
0,34,0,9.5
0,51,0,14.1
0,68,0,19.1
0,85,0,24.4
0,102,0,30.2
0,119,0,36.7
0,136,0,43.1
0,153,0,49.9
0,170,0,56.9
0,187,0,63.5
0,204,0,70.5
0,221,0,78
0,238,0,85.1
0,255,0,92.4
