0,0,0,1.4
17,0,0,2
34,0,0,2.6
51,0,0,3.5
68,0,0,4.6
85,0,0,5.8
102,0,0,7.2
119,0,0,8.7
136,0,0,10.4
153,0,0,12.2
170,0,0,14
187,0,0,15.8
204,0,0,17.8
221,0,0,19.8
238,0,0,21.9
255,0,0,24.1
