0,0,0,1.4
0,17,0,3.2
0,34,0,5.5
0,51,0,8.2
0,68,0,11.7
0,85,0,16.1
0,102,0,21
0,119,0,26.5
0,136,0,33
0,153,0,40.2
0,170,0,48
0,187,0,55.8
0,204,0,64.4
0,221,0,73.5
0,238,0,83
0,255,0,92.8
