0,0,0
0.004247,0.0036925,0.0055251
0.0084098,0.0074407,0.010586
0.012541,0.01121,0.015486
0.016653,0.014994,0.020284
0.020749,0.018788,0.025007
0.024834,0.02259,0.029672
0.028908,0.026399,0.034289
0.032975,0.030215,0.038865
0.037034,0.034035,0.043406
0.041086,0.03786,0.047916
0.045133,0.041689,0.052397
0.049174,0.045522,0.056854
0.053211,0.049358,0.061287
0.057243,0.053198,0.0657
0.061271,0.057041,0.070093
0.065295,0.060886,0.074468
0.069316,0.064734,0.078826
0.073333,0.068584,0.083168
0.077347,0.072437,0.087495
0.081357,0.076292,0.091808
0.085365,0.080149,0.096108
0.08937,0.084008,0.1004
0.093373,0.087869,0.10467
0.097373,0.091732,0.10893
0.10137,0.095597,0.11319
0.10537,0.099463,0.11743
0.10936,0.10333,0.12166
0.11335,0.1072,0.12588
0.11734,0.11107,0.1301
0.12133,0.11494,0.1343
0.12531,0.11882,0.1385
0.12929,0.12269,0.14268
0.13328,0.12657,0.14686
0.13726,0.13045,0.15103
0.14123,0.13433,0.1552
0.14521,0.13821,0.15935
0.14918,0.14209,0.1635
0.15316,0.14597,0.16765
0.15713,0.14985,0.17178
0.1611,0.15374,0.17591
0.16507,0.15762,0.18003
0.16904,0.16151,0.18415
0.173,0.1654,0.18826
0.17697,0.16929,0.19236
0.18093,0.17318,0.19646
0.18489,0.17707,0.20055
0.18885,0.18096,0.20464
0.19281,0.18485,0.20872
0.19677,0.18874,0.2128
0.20073,0.19264,0.21687
0.20469,0.19653,0.22094
0.20864,0.20043,0.225
0.21259,0.20433,0.22906
0.21655,0.20822,0.23311
0.2205,0.21212,0.23716
0.22445,0.21602,0.2412
0.2284,0.21992,0.24524
0.23235,0.22382,0.24927
0.2363,0.22772,0.2533
0.24024,0.23162,0.25733
0.24419,0.23553,0.26135
0.24814,0.23943,0.26537
0.25208,0.24333,0.26938
0.25602,0.24724,0.27339
0.25996,0.25114,0.27739
0.26391,0.25505,0.2814
0.26785,0.25896,0.28539
0.27179,0.26286,0.28939
0.27573,0.26677,0.29338
0.27966,0.27068,0.29737
0.2836,0.27459,0.30135
0.28754,0.2785,0.30533
0.29147,0.28241,0.30931
0.29541,0.28632,0.31328
0.29934,0.29023,0.31725
0.30328,0.29415,0.32122
0.30721,0.29806,0.32518
0.31114,0.30197,0.32914
0.31507,0.30589,0.3331
0.319,0.3098,0.33705
0.32293,0.31371,0.341
0.32686,0.31763,0.34495
0.33079,0.32155,0.3489
0.33472,0.32546,0.35284
0.33864,0.32938,0.35678
0.34257,0.3333,0.36071
0.3465,0.33721,0.36465
0.35042,0.34113,0.36858
0.35435,0.34505,0.3725
0.35827,0.34897,0.37643
0.36219,0.35289,0.38035
0.36612,0.35681,0.38427
0.37004,0.36073,0.38819
0.37396,0.36465,0.3921
0.37788,0.36857,0.39602
0.3818,0.3725,0.39993
0.38572,0.37642,0.40383
0.38964,0.38034,0.40774
0.39356,0.38427,0.41164
0.39747,0.38819,0.41554
0.40139,0.39211,0.41944
0.40531,0.39604,0.42333
0.40922,0.39996,0.42722
0.41314,0.40389,0.43111
0.41706,0.40781,0.435
0.42097,0.41174,0.43889
0.42488,0.41567,0.44277
0.4288,0.41959,0.44665
0.43271,0.42352,0.45053
0.43662,0.42745,0.4544
0.44053,0.43138,0.45828
0.44445,0.43531,0.46215
0.44836,0.43924,0.46602
0.45227,0.44317,0.46989
0.45618,0.4471,0.47375
0.46009,0.45103,0.47762
0.464,0.45496,0.48148
0.4679,0.45889,0.48534
0.47181,0.46282,0.4892
0.47572,0.46675,0.49305
0.47963,0.47068,0.49691
0.48353,0.47461,0.50076
0.48744,0.47855,0.50461
0.49135,0.48248,0.50846
0.49525,0.48641,0.5123
0.49916,0.49035,0.51614
0.50306,0.49428,0.51999
0.50696,0.49822,0.52383
0.51087,0.50215,0.52767
0.51477,0.50609,0.5315
0.51867,0.51002,0.53534
0.52257,0.51396,0.53917
0.52648,0.51789,0.543
0.53038,0.52183,0.54683
0.53428,0.52577,0.55066
0.53818,0.5297,0.55448
0.54208,0.53364,0.55831
0.54598,0.53758,0.56213
0.54988,0.54152,0.56595
0.55378,0.54545,0.56977
0.55768,0.54939,0.57359
0.56157,0.55333,0.5774
0.56547,0.55727,0.58121
0.56937,0.56121,0.58503
0.57327,0.56515,0.58884
0.57716,0.56909,0.59265
0.58106,0.57303,0.59645
0.58495,0.57697,0.60026
0.58885,0.58091,0.60406
0.59274,0.58485,0.60787
0.59664,0.5888,0.61167
0.60053,0.59274,0.61547
0.60443,0.59668,0.61926
0.60832,0.60062,0.62306
0.61221,0.60456,0.62686
0.61611,0.60851,0.63065
0.62,0.61245,0.63444
0.62389,0.61639,0.63823
0.62778,0.62034,0.64202
0.63167,0.62428,0.64581
0.63556,0.62823,0.64959
0.63945,0.63217,0.65338
0.64334,0.63612,0.65716
0.64723,0.64006,0.66094
0.65112,0.64401,0.66472
0.65501,0.64795,0.6685
0.6589,0.6519,0.67228
0.66279,0.65584,0.67605
0.66668,0.65979,0.67983
0.67057,0.66374,0.6836
0.67446,0.66768,0.68737
0.67834,0.67163,0.69114
0.68223,0.67558,0.69491
0.68612,0.67953,0.69868
0.69,0.68347,0.70245
0.69389,0.68742,0.70621
0.69777,0.69137,0.70997
0.70166,0.69532,0.71374
0.70554,0.69927,0.7175
0.70943,0.70322,0.72126
0.71331,0.70717,0.72502
0.7172,0.71112,0.72877
0.72108,0.71507,0.73253
0.72496,0.71902,0.73628
0.72885,0.72297,0.74004
0.73273,0.72692,0.74379
0.73661,0.73087,0.74754
0.7405,0.73482,0.75129
0.74438,0.73877,0.75504
0.74826,0.74272,0.75879
0.75214,0.74667,0.76253
0.75602,0.75062,0.76628
0.7599,0.75458,0.77002
0.76378,0.75853,0.77376
0.76766,0.76248,0.7775
0.77154,0.76643,0.78124
0.77542,0.77039,0.78498
0.7793,0.77434,0.78872
0.78318,0.77829,0.79246
0.78706,0.78225,0.79619
0.79094,0.7862,0.79993
0.79482,0.79015,0.80366
0.7987,0.79411,0.80739
0.80257,0.79806,0.81112
0.80645,0.80202,0.81485
0.81033,0.80597,0.81858
0.8142,0.80993,0.82231
0.81808,0.81388,0.82603
0.82196,0.81784,0.82976
0.82583,0.82179,0.83348
0.82971,0.82575,0.8372
0.83358,0.82971,0.84093
0.83746,0.83366,0.84465
0.84133,0.83762,0.84837
0.84521,0.84158,0.85208
0.84908,0.84553,0.8558
0.85296,0.84949,0.85952
0.85683,0.85345,0.86323
0.86071,0.8574,0.86695
