0,0,0,4.5
0,17,0,6.4
0,34,0,8.9
0,51,0,12.2
0,68,0,16.3
0,85,0,21.1
0,102,0,27
0,119,0,33.8
0,136,0,41.5
0,153,0,49.5
0,170,0,58.9
0,187,0,69
0,204,0,79.6
0,221,0,91.2
0,238,0,104
0,255,0,117
