0,0,0,5
17,17,17,13.3
34,34,34,21.7
51,51,51,30.6
68,68,68,39.2
85,85,85,48.3
102,102,102,57.7
119,119,119,67.5
136,136,136,77.5
153,153,153,87.9
170,170,170,96.6
187,187,187,99.1
204,204,204,100
221,221,221,101
238,238,238,102
255,255,255,102
