"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","correct","locations","target_present","set_size","task","correct_response","target","foilCM","setSizeCM","searchCondition"
"","","","","","visual-search-circle","75","913203","0.0-14.0-0.0-1.30","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","1060.6000000014901","","s","true","[[504,80],[256,3],[40,149],[20,408],[210,586],[468,548],[599,323]]","false","7","main_T2_Trial","s","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","7","targetDown_distractorsUp"
"","","","","","html-keyboard-response","76","913223","0.0-14.0-0.0-0.31","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","null","","null","","","","","main_T1_ITI","","","","",""
"","","","","","visual-search-circle","77","915604","0.0-14.0-0.0-1.31","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","1362.8999999985099","","s","true","[[504,519],[571,173],[263,2],[5,242],[154,562]]","false","5","main_T2_Trial","s","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","5","targetUp_distractorsDown"
"","","","","","html-keyboard-response","78","915606","0.0-14.0-0.0-0.32","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","null","","null","","","","","main_T1_ITI","","","","",""
"","","","","","visual-search-circle","79","918548","0.0-14.0-0.0-1.32","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","1922.2999999970198","","s","true","[[467,51],[51,132],[132,548],[548,467]]","false","4","main_T2_Trial","s","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","4","targetDown_distractorsUp"
"","","","","","html-keyboard-response","80","918570","0.0-14.0-0.0-0.33","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","null","","null","","","","","main_T1_ITI","","","","",""
"","","","","","visual-search-circle","81","921040","0.0-14.0-0.0-1.33","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","1449.5999999940395","","d","true","[[4,247],[159,564],[508,515],[569,168],[258,2]]","true","5","main_T2_Trial","d","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","5","targetDown_distractorsUp"
"","","","","","html-keyboard-response","82","921051","0.0-14.0-0.0-0.34","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","null","","null","","","","","main_T1_ITI","","","","",""
"","","","","","visual-search-circle","83","924418","0.0-14.0-0.0-1.34","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","2352.2999999970198","","s","true","[[402,18],[143,44],[2,262],[85,509],[329,598],[552,462],[584,204]]","false","7","main_T2_Trial","s","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","7","targetUp_distractorsDown"
"","","","","","html-keyboard-response","84","924434","0.0-14.0-0.0-0.35","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","null","","null","","","","","main_T1_ITI","","","","",""
